,Unnamed: 0,photo_id,exif_camera_make,exif_camera_model,exif_iso,exif_focal_length,exif_aperture_value,exif_exposure_time,orientation,iso_noise_bin_label,iso_noise_label,DoF_bin,DoF,exposure_label,focal_label_bin,focal_label
18808,18808,6LcQ6CIqZPo,,,,,,,0,,,,,,,
18809,18809,fvEO6jLGyic,Nikon,D810,2000.0,200.0,4.0,,1,1.0,2.0,1.0,1.0,,1.0,2.0
18813,18813,rUoevJCLWlQ,Nikon,D800,,50.0,,,0,,,,,,0.0,1.0
18821,18821,0YMDG0UTwSg,,,,,,,0,,,,,,,
18823,18823,eIacfa4rDEE,SONY,ILCE-7,100.0,,,1/200,1,0.0,0.0,,,1.0,,
18825,18825,PaD_I9YBLGU,,,,,,,1,,,,,,,
18835,18835,FJ_8VRdPFAQ,,,,,,,1,,,,,,,
18837,18837,1rC6XZ16l-A,,,,,,,1,,,,,,,
18840,18840,MljwsnGwdOY,Nikon ,D5500,,18.0,,,0,,,,,,0.0,0.0
18853,18853,ror8uddVPKY,,,,,,,0,,,,,,,
18858,18858,J8yfVLm00mQ,,,,,,,0,,,,,,,
18860,18860,p1nUYQmp6-0,SONY,ILCE-7M3,4000.0,,,30,1,1.0,2.0,,,0.0,,
18867,18867,oJmVzkVStoo,Nikon,D5500,,,,,0,,,,,,,
18872,18872,vEdEg7hrwDg,OLYMPUS IMAGING CORP.,E-PL7,1600.0,,,1/800,1,1.0,1.0,,,2.0,,
18874,18874,vIxqtVFOfgw,SONY,SLT-A77V,50.0,,,2.5,1,0.0,0.0,,,0.0,,
18876,18876,-5YpWjAqIhc,,,,,,,0,,,,,,,
18878,18878,RB4PqgzOSXY,,,,,,,0,,,,,,,
18880,18880,ZsnMNp8SVW0,SONY,ILCE-6000,,40.0,,,0,,,,,,0.0,1.0
18886,18886,_t-B8BKrUaQ,,,,,,,0,,,,,,,
18890,18890,yCkFqXOZuLk,,,,,,,1,,,,,,,
18899,18899,knVM_Xm21wc,NORITSU KOKI,EZ Controller,,,,,1,,,,,,,
18900,18900,uDUgua2extA,,,,,,,0,,,,,,,
18902,18902,KTIZBSUEUSk,,,,,,,0,,,,,,,
18913,18913,q5-eKiRZeEA,,,,,,,1,,,,,,,
18930,18930,MMRZkrMzHrg,,,,,,,1,,,,,,,
18951,18951,BLTcKiKXbzU,Canon,Canon EOS 70D,100.0,18.0,11.0,,1,0.0,0.0,1.0,2.0,,0.0,0.0
18972,18972,qk_YEHM0H-U,Canon,EOS 5D Mark III,,85.0,1.4,,0,,,0.0,0.0,,0.0,1.0
18980,18980,DNGrAluI_iM,NIKON CORPORATION,NIKON D7200,400.0,140.0,5.6,,1,0.0,0.0,1.0,1.0,,1.0,2.0
18983,18983,bngdOJ4Kr0Q,,,,,,,0,,,,,,,
18990,18990,MmMjQYv8fz8,Canon,Canon EOS 6D,2000.0,,,30,1,1.0,2.0,,,0.0,,
19001,19001,M7Qzh_PD2mM,Sony,a7RII,,55.0,,,1,,,,,,0.0,1.0
19005,19005,T8beRu40qh0,SONY,ILCE-7M2,160.0,,,1/60,0,0.0,0.0,,,1.0,,
19006,19006,qDspZEzH8Ys,SONY,ILCE-7RM2,100.0,,,1/400,0,0.0,0.0,,,2.0,,
19010,19010,hylpbYOXUbk,,,,,,,0,,,,,,,
19027,19027,NgeO4H0CUQM,,,,,,,1,,,,,,,
19040,19040,LcHfxomzCpU,,,,,,,0,,,,,,,
19059,19059,0g-j9lB26IY,,,,,,,0,,,,,,,
19063,19063,kdLKidl6Lrc,,,,,,,1,,,,,,,
19079,19079,J3wj7-w1kkk,DJI,FC300X,,3.6,2.8,1/570,0,,,0.0,0.0,2.0,0.0,0.0
19081,19081,iTtLN5oTbck,DJI,Mavic Pro,,,,,1,,,,,,,
19089,19089,VIsMQquTMRk,Nikon,d800,,105.0,,,0,,,,,,1.0,2.0
19093,19093,aKbEqMv0C-I,,,,,,,0,,,,,,,
19097,19097,kCxqCas3i3k,,,,,,,0,,,,,,,
19106,19106,J4DL0onKVng,SONY,ILCE-7,250.0,,,1/2500,0,0.0,0.0,,,2.0,,
19109,19109,pKPHfNQ-8GY,,,,,,,0,,,,,,,
19111,19111,yTfoBjmZsI0,,,,,,,1,,,,,,,
19117,19117,EDre44wQyOw,,,,,,,1,,,,,,,
19121,19121,37GK7mshhtw,SONY,ILCE-6500,100.0,,,1/160,0,0.0,0.0,,,1.0,,
19123,19123,l1EJ-hXM5vY,Snowcorp,foodie,,,,,0,,,,,,,
19138,19138,DMTYChpZ3oo,,,,,,,0,,,,,,,
19161,19161,KTLa_fSO5Z0,Sony,Alpha A7mii,,,,,1,,,,,,,
19171,19171,dLZHvop9Mmo,,,,,,,0,,,,,,,
19178,19178,5vV1xgPPdoI,Sony,A7II,,50.0,,,0,,,,,,0.0,1.0
19194,19194,1FOI4TLEl0I,,,,,,,0,,,,,,,
19205,19205,32LuMRgCaTI,NIKON CORPORATION,D7100,200.0,50.0,2.8,,0,0.0,0.0,0.0,0.0,,0.0,1.0
19207,19207,uXoQWoRgNFs,Sony,A7RII,,55.0,1.8,,1,,,0.0,0.0,,0.0,1.0
19221,19221,JJj5X_7cz08,,,,,,,1,,,,,,,
19225,19225,C0OD8OM-oM0,SONY,ILCE-7S,400.0,,,13,1,0.0,0.0,,,0.0,,
19231,19231,Oli9QkCAuMI,,,,,,,0,,,,,,,
19240,19240,7sMkfz98NdA,SONY,ILCE-6300,200.0,0.0,,1/2500,1,0.0,0.0,,,2.0,,
19245,19245,XuhC-x8Gbqo,,,,,,,0,,,,,,,
19246,19246,jr7DHvgW0ls,,,,,,,0,,,,,,,
19247,19247,fQ_PZvkJnhU,Zenith,11,,,,,1,,,,,,,
19289,19289,nl0rS3FVQL0,,,,,,,0,,,,,,,
19290,19290,rbrncWka9y8,Sony,ILCE-7M3,,,,,1,,,,,,,
19294,19294,TXpPVwOpYZw,DJI,Mavic Pro,,,,,1,,,,,,,
19309,19309,-Iqiws8Fqhw,,,,,,,1,,,,,,,
19323,19323,I0QTg9ctFDY,,,,,,,0,,,,,,,
19327,19327,Ad3k0qobxzE,,,,,,,0,,,,,,,
19330,19330,fUE29IBWtRA,EPSON,Perfection V600,,,,,0,,,,,,,
19331,19331,uWNoVArBQVk,,,,,,,1,,,,,,,
19335,19335,ZDGsHSg1ITI,,,,,,,1,,,,,,,
19336,19336,CkwM5Mrnd8U,,,,,,,1,,,,,,,
19347,19347,qgkK0dWOhdY,,,,,,,0,,,,,,,
19381,19381,zCrumIJYa6w,,,,,,,0,,,,,,,
19384,19384,Fr90gvaGnP0,,,,,,,0,,,,,,,
19389,19389,hZbdVFkvELE,NIKON CORPORATION,NIKON D90,100.0,,,1/80,0,0.0,0.0,,,1.0,,
19390,19390,h_sm9J-EpA4,NORITSU KOKI,QSS-32_33,,,,,1,,,,,,,
19391,19391,fH3W7neUFn0,,,,,,,0,,,,,,,
19394,19394,RIwKjm3TVMU,,,,,,,0,,,,,,,
19402,19402,sumAf8noMvo,,,,,,,0,,,,,,,
19404,19404,s5WmKAt6Dl0,,,,,,,0,,,,,,,
19412,19412,KnVC6DeamxE,NIKON CORPORATION,NIKON D90,100.0,,,1/80,0,0.0,0.0,,,1.0,,
19415,19415,Aaf-9EN6Xsg,,,,,,,0,,,,,,,
19416,19416,0ImqAx2eZIQ,,,,,,,0,,,,,,,
19418,19418,tQkzkJJKz1k,Apple,iPhone,,,,,0,,,,,,,
19420,19420,tBQ4KLOmpRM,,,,,,,0,,,,,,,
19433,19433,jFYLpHPizQM,,EOS 5D Mark III,,,1.4,,1,,,0.0,0.0,,,
19465,19465,rhWFXsgOXbY,,,,,,,0,,,,,,,
19468,19468,6MPpec4Jxd0,NORITSU KOKI,EZ Controller,,,,,1,,,,,,,
19477,19477,43Xlfz5mQJs,,,,,,,0,,,,,,,
19482,19482,aQwsh6Zybxc,,,,,,,0,,,,,,,
19491,19491,ON1Cn-xpI3o,,,,,,,0,,,,,,,
19503,19503,Bz6Lavu8Gho,,,,,,,0,,,,,,,
19504,19504,JdNddjxO7dQ,,,,,,,0,,,,,,,
19506,19506,-iB7qi5HIaw,,,,,,,1,,,,,,,
19508,19508,CHanWRzpWeg,,,,,,,0,,,,,,,
19526,19526,h6Sr9qxWJxs,,,,,,,0,,,,,,,
19541,19541,D2_S61_ECWw,,,,,,,0,,,,,,,
19542,19542,swKgX5nCMMg,,,,,,,1,,,,,,,
19554,19554,dJvNfflm7Mw,,,,,,,1,,,,,,,
19573,19573,DsOV070-Dcc,NIKON CORPORATION,NIKON D800E,100.0,,4.0,2,0,0.0,0.0,1.0,1.0,0.0,,
19583,19583,q61hX065mSs,,,,,,,0,,,,,,,
19585,19585,kNekqfpkhJQ,NIKON CORPORATION,NIKON D5300,100.0,,,1/160,0,0.0,0.0,,,1.0,,
19590,19590,4dhlFpZ0dDw,,,,,,,1,,,,,,,
19591,19591,HMN2oHFpkLc,,,,,,,1,,,,,,,
19594,19594,maSgd_zq8Eo,,,,,,,1,,,,,,,
19597,19597,nNNxBHA4ops,,,,,,,0,,,,,,,
19608,19608,FJdvza-I5OA,,,,,,,1,,,,,,,
19617,19617,-o7oMLVY0G4,,,,,,,0,,,,,,,
19621,19621,sMJnzyC4CNA,Canon,Canon EOS 5D Mark III,2500.0,,,30,1,1.0,2.0,,,0.0,,
19626,19626,p6hzGvEXSoQ,,,,,,,1,,,,,,,
19643,19643,cI5qHkT-LmM,Canon,Canon EOS 5D Mark III,640.0,35.0,,1/160,1,1.0,1.0,,,1.0,0.0,0.0
19665,19665,j5JMA4Fjq4c,,,,,,,0,,,,,,,
19666,19666,wSkGPwlErxY,,,,,,,1,,,,,,,
19679,19679,9oOngqsMlQc,,,,,,,1,,,,,,,
19693,19693,UrMGQNrkdO0,,,,,,,0,,,,,,,
19697,19697,hoS3dzgpHzw,,,,,,,0,,,,,,,
19700,19700,7g9mt_tsCPM,,,,,,,1,,,,,,,
19702,19702,TH0HvgFId-E,,,,,,,0,,,,,,,
19705,19705,9Jj5w46tbdE,SONY,ILCE-7M3,400.0,,,1/80,1,0.0,0.0,,,1.0,,
19709,19709,9AaJzkkZwBo,,,,,,,0,,,,,,,
19712,19712,qdqDFEEtzr8,Canon,Canon EOS 5D Mark III,250.0,100.0,,1/160,1,0.0,0.0,,,1.0,1.0,2.0
19715,19715,pulmB_ZkwJ4,,,,,,,1,,,,,,,
19716,19716,kHxFj8DN0go,,,,,,,1,,,,,,,
19726,19726,lLUbQBbf6Bc,,,,,,,1,,,,,,,
19727,19727,AXCfMfhYch4,,,,,,,0,,,,,,,
19730,19730,Sne2rCdLz3w,,,,,,,1,,,,,,,
19731,19731,BXUu79N-uI0,,,,,,,1,,,,,,,
19739,19739,xOdY5AtTz_Q,"FUJI PHOTO FILM CO., LTD.",SP-3000,,,,,1,,,,,,,
19744,19744,GxsLqgEwxcw,NIKON CORPORATION,NIKON D3100,200.0,0.0,,1/1000,0,0.0,0.0,,,2.0,,
19761,19761,9buyUkHByX8,,,,,,,1,,,,,,,
19766,19766,v6eA2IbLD3w,Panasonic,DC-GH5,400.0,,,1/50,0,0.0,0.0,,,1.0,,
19775,19775,AYYbqlo5af0,,,,,,,0,,,,,,,
19778,19778,mrtSPZk4cAE,,,,,,,0,,,,,,,
19779,19779,JhaiLvJnQd0,,,,,,,1,,,,,,,
19784,19784,X_k7370LRiU,,,,,,,1,,,,,,,
19790,19790,gBEAWbo1RU8,,,,,,,1,,,,,,,
19795,19795,b6217h9zVyQ,,,,,,,1,,,,,,,
19805,19805,cZXqYNlEhY0,,,,,,,0,,,,,,,
19809,19809,9wI6CkCtL7c,,,,,,,1,,,,,,,
19811,19811,Xb0KaPYmDr0,SONY,ILCE-7M2,800.0,,,1/200,1,1.0,1.0,,,1.0,,
19815,19815,375cfbenZ5k,,,,,,,1,,,,,,,
19824,19824,bWLQ9oL1T6M,,,,,,,1,,,,,,,
19826,19826,L3jDy80E8G4,,,,,,,0,,,,,,,
19834,19834,QEU-QgIOJKA,,,,,,,0,,,,,,,
19840,19840,6ZQW6zSRBYI,NIKON CORPORATION,NIKON D750,250.0,,,1/4000,0,0.0,0.0,,,2.0,,
19841,19841,U6QtM1xhT5A,Canon,Canon EOS R,400.0,85.0,,,0,0.0,0.0,,,,0.0,1.0
19848,19848,szW4bb6FZhI,,,,,,,0,,,,,,,
19865,19865,xmFe9_aRVP0,,,,,,,0,,,,,,,
19866,19866,aQOe0Ri267U,,,,,,,0,,,,,,,
19872,19872,tCX_vAa7Um8,,,,,,,0,,,,,,,
19873,19873,-G1YldWkPlQ,,,,,,,0,,,,,,,
19875,19875,FmrZ9-z4eVQ,,,,,,,1,,,,,,,
19878,19878,PeweVqLj8_8,,,,,,,0,,,,,,,
19885,19885,YzfCevgzsPI,Canon,Canon EOS R,100.0,85.0,,,1,0.0,0.0,,,,0.0,1.0
19888,19888,dW6SQObWwCE,,,,,,,0,,,,,,,
19890,19890,zdpgrMdIja0,,,,,,,0,,,,,,,
19897,19897,PtVq35qD-CU,,,,,,,0,,,,,,,
19900,19900,TWOVZhCk0tY,NIKON CORPORATION,NIKON D80,160.0,,,1/80,1,0.0,0.0,,,1.0,,
19906,19906,Tt6cKTH0uRw,,,,,,,0,,,,,,,
19909,19909,al2q65HLw5E,,,,,,,1,,,,,,,
19914,19914,xvYOajceQCI,Canon,Canon EOS 6D Mark II,,,,,0,,,,,,,
19919,19919,c4IBsSCuwIU,,,,,,,0,,,,,,,
19926,19926,TSKlNIgK1P4,,,,,,,0,,,,,,,
19935,19935,tR8bZwhvPlo,,,,,,,0,,,,,,,
19938,19938,q1JDCvvAorQ,,,,,,,0,,,,,,,
19946,19946,NinW8p06rtQ,SONY,NEX-6,100.0,,,1/100,1,0.0,0.0,,,1.0,,
19948,19948,a4yUBzhnuO0,,,,,,,0,,,,,,,
19952,19952,sC4USXHzL3M,,,,,,,1,,,,,,,
19958,19958,0B3wG1Q45zY,,,,,,,1,,,,,,,
19961,19961,3k2YPubx_X4,,,,,,,0,,,,,,,
19963,19963,paw_7bdZ8Xg,NIKON CORPORATION,NIKON D750,250.0,,,1/1250,0,0.0,0.0,,,2.0,,
19968,19968,lzD1i1Rfbtw,,,,,,,1,,,,,,,
19981,19981,OuYESbJjiW0,,,,,,,0,,,,,,,
19986,19986,PsdmADHMbvg,,,,,,,0,,,,,,,
19993,19993,ZMFbova77nI,,,,,,,1,,,,,,,
20000,20000,M8ktDf8ZKJA,NORITSU KOKI,EZ Controller,,,,,1,,,,,,,
20008,20008,tVwLhUC3-b0,SONY,ILCE-9M2,50.0,50.0,,,0,0.0,0.0,,,,0.0,1.0
20009,20009,3l43HYrFDEI,,,,,,,1,,,,,,,
20017,20017,9j4m-GwS4Dk,,,,,,,0,,,,,,,
20027,20027,8UXhQkhTEEc,,,,,,,0,,,,,,,
20045,20045,d-S5l_ujXLc,,,,,,,0,,,,,,,
20048,20048,5VJUsVvMExM,,,,,,,1,,,,,,,
20052,20052,sB0IHgOuU2E,,,,,,,1,,,,,,,
20056,20056,rqOIV-eTBR4,,,,,,,1,,,,,,,
20071,20071,RWDUvWHobTw,,,,,,,1,,,,,,,
20086,20086,jIHnkltO88U,,,,,,,0,,,,,,,
20110,20110,heJkpnyPjwM,,,,,,,0,,,,,,,
20116,20116,5KUOCOYWjaU,,,,,,,0,,,,,,,
20128,20128,iIYoeZKNQtU,,,,,,,0,,,,,,,
20130,20130,GNe-0GkGDVk,,,,,,,1,,,,,,,
20132,20132,y4d30i4elUA,,,,,,,0,,,,,,,
20146,20146,FsviThsRYYA,,,,,,,0,,,,,,,
20147,20147,o_AoBUaCXPQ,,,,,,,0,,,,,,,
20148,20148,br5JtMeKh_o,,,,,,,1,,,,,,,
20150,20150,ppejgFCcRdw,,,,,,,1,,,,,,,
20151,20151,qKlO-lXq9Oo,,,,,,,0,,,,,,,
20159,20159,fsBOigltAQc,Sony,A7rIII,,,,,0,,,,,,,
20169,20169,s0Q-dxkZhto,,,,,,,1,,,,,,,
20182,20182,ezEKbRPBCR8,SONY,NEX-6,100.0,,,1/400,1,0.0,0.0,,,2.0,,
20184,20184,so7DzaEzjRM,,,,,,,0,,,,,,,
20185,20185,xYzqDr0DBNw,,,,,,,1,,,,,,,
20193,20193,bVOKzG9zSek,DJI,,,,,,0,,,,,,,
20217,20217,YAA5oQ6h4iE,,,,,,,1,,,,,,,
20226,20226,mS1Jm9RF5Bw,,,,,,,1,,,,,,,
20243,20243,4iLJ9_CpX8k,,,,,,,1,,,,,,,
20258,20258,_Lz4b6ihgEg,,,,,,,1,,,,,,,
20261,20261,eznG7kRpFoQ,,,,,,,0,,,,,,,
20266,20266,WAAxH5EmS24,Canon,,1250.0,400.0,,1/200,1,1.0,1.0,,,1.0,1.0,2.0
20276,20276,ZAyvqmPDIQE,,,,,,,1,,,,,,,
20279,20279,n45C7xS02Uc,,,,,,,1,,,,,,,
20288,20288,_MtntMqsVOQ,Apple,iPhone,,,,,0,,,,,,,
20291,20291,rMk7NQVP4GE,Nikon,F3,400.0,50.0,,,1,0.0,0.0,,,,0.0,1.0
20302,20302,tMkEedbhuDo,Apple,iPad,,,,,1,,,,,,,
20305,20305,AArsLnEeZmQ,,,,,,,1,,,,,,,
20306,20306,hDxSd1rBAv8,,,,,,,0,,,,,,,
20312,20312,_bQFVR3DF68,OLYMPUS CORPORATION,E-M10MarkII,200.0,,,1/250,0,0.0,0.0,,,1.0,,
20321,20321,-m1duEoiJng,,,,,,,1,,,,,,,
20322,20322,t05kfHeygbE,,,,,,,0,,,,,,,
20327,20327,t1mqA3V3-7g,,,,,,,1,,,,,,,
20330,20330,Stzrs8510_M,,,,,,,1,,,,,,,
20336,20336,ln5drpv_ImI,,,,,,,1,,,,,,,
20339,20339,p3kpqGBRPok,NIKON CORPORATION,NIKON D70,,38.0,13.0,1/640,1,,,1.0,2.0,2.0,0.0,1.0
20340,20340,EPy0gBJzzZU,,,,,,,1,,,,,,,
20341,20341,fdxtGbvDpIc,,,,,,,1,,,,,,,
20350,20350,qVj3KuEikvg,,,,50.0,2.5,1/1600,1,,,0.0,0.0,2.0,0.0,1.0
20351,20351,G1ebTFoqLlM,NORITSU KOKI,EZ Controller,,,,,1,,,,,,,
20354,20354,fBwyKbLqXE8,,,,,,,1,,,,,,,
20360,20360,JbeBraLha7U,,,,,,,1,,,,,,,
20361,20361,WePxTF-kKks,Apple,iPhone 5s,,,,,1,,,,,,,
20364,20364,RL0l7Zk5PxU,,,,,,,1,,,,,,,
20368,20368,UCmkmGxuWX4,,,,,,,1,,,,,,,
20369,20369,gDw0-4vbkkY,,,,,,,1,,,,,,,
20370,20370,QEZDhDKetMU,,,,,,,1,,,,,,,
20378,20378,yBqcajVQng4,,,,,,,1,,,,,,,
20380,20380,Of9dTU50RlU,,,,,,,1,,,,,,,
20383,20383,ZgTnXdboOO8,Canon,Canon EOS 600D,100.0,50.0,,1/500,1,0.0,0.0,,,2.0,0.0,1.0
20384,20384,G74n9VZ5ves,,,,,,,1,,,,,,,
20387,20387,Oz6opziCkPo,,,,,,,1,,,,,,,
20393,20393,bn2qOz8iSlI,,,,,,,0,,,,,,,
20401,20401,7kLufxYoqWk,,,,,,,1,,,,,,,
20421,20421,Qmox1MkYDnY,,,,,,,1,,,,,,,
20428,20428,-UrmKM-sTq0,Canon,Canon EOS REBEL T3i,200.0,50.0,,1/320,1,0.0,0.0,,,2.0,0.0,1.0
20435,20435,8PmMiS0lgjY,,,,,,,1,,,,,,,
20436,20436,jx_kpR7cvDc,,,,,,,1,,,,,,,
20447,20447,bgY0Xemuqf8,,,,,,,1,,,,,,,
20449,20449,IMFz9EjA6uM,NIKON CORPORATION,NIKON D700,200.0,,,1/250,1,0.0,0.0,,,1.0,,
20453,20453,TTdgzLZvU-g,NIKON CORPORATION,NIKON D70,,46.0,6.3,1/1000,1,,,1.0,2.0,2.0,0.0,1.0
20456,20456,CzigtQ8gPi4,,,,,,,0,,,,,,,
20464,20464,E7q00J_8N7A,,,,,,,1,,,,,,,
20468,20468,GEhel8749cY,SONY,ILCE-7,50.0,,,1/200,1,0.0,0.0,,,1.0,,
20474,20474,hbwdmqcmP6k,,,,,,,1,,,,,,,
20486,20486,6yHiGAJkufk,,,,,,,1,,,,,,,
20487,20487,7Ig3d416i0c,,,,,,,1,,,,,,,
20493,20493,a3vVnIYZ80M,,,,,,,1,,,,,,,
20497,20497,oVVX7DbE8dw,,,,,,,1,,,,,,,
20500,20500,ea9Zg7HkFXQ,Nokia,Lumia 920,100.0,,2.0,1/2700,1,0.0,0.0,0.0,0.0,2.0,,
20502,20502,Y3gJZuWKyeg,,,,,,,1,,,,,,,
20517,20517,7h06P9UKhYY,,,,,,,1,,,,,,,
20518,20518,f_bZb6scMDk,,,,,,,1,,,,,,,
20520,20520,P6JRr7-FxLw,,,,,,,0,,,,,,,
20527,20527,RvV6qccrbkA,Apple,iPhone,,,,,1,,,,,,,
20532,20532,OOo1c_jJ0Fk,,,,,,,1,,,,,,,
20541,20541,G8qVZEiyCJU,,,,,,,1,,,,,,,
20543,20543,ENkQJj-7orc,,,,,,,1,,,,,,,
20552,20552,hcks1gMxUd4,Canon,Canon EOS 6D,3200.0,,,25,1,1.0,2.0,,,0.0,,
20553,20553,H_4YZp8wqmc,SONY,ILCE-6300,800.0,,,1/1250,1,1.0,1.0,,,2.0,,
20562,20562,UzO4kgBMCv4,Canon,Canon EOS 70D,1000.0,0.0,,1/125,1,1.0,1.0,,,1.0,,
20573,20573,kjERLXaHjXc,,,,,,,1,,,,,,,
20581,20581,bSNJ6R5Qrt4,,,,,,,1,,,,,,,
20590,20590,G3EMue5dLO0,Apple,iPhone,,,,,0,,,,,,,
20591,20591,bQl2kRQyUE8,,,,,,,1,,,,,,,
20598,20598,LJ23kmdFjbw,,,,,,,1,,,,,,,
20603,20603,SqhcwFqVlyI,,,,,,,1,,,,,,,
20608,20608,8i-LoPR-Jmc,,,,,,,1,,,,,,,
20614,20614,o4oA0hA35QA,,,,,,,1,,,,,,,
20617,20617,dwKZyTMTr7o,,,,,,,1,,,,,,,
20618,20618,jl2T_E4tUyo,,,,,,,0,,,,,,,
20627,20627,Nwwp27CunIY,"FUJI PHOTO FILM CO., LTD.",SP-3000,,,,,1,,,,,,,
20629,20629,zciUmoL1GKo,,,,,,,1,,,,,,,
20640,20640,uZxT3njDQYc,,,,,,,1,,,,,,,
20646,20646,CaIuhk9STrU,,,,,,,1,,,,,,,
20664,20664,HvCtRFpxK8s,,,,,,,0,,,,,,,
20665,20665,F_1D4oLxBtM,,,,,,,1,,,,,,,
20672,20672,CqgbxNGsf6Y,Panasonic,DMC-G85,200.0,0.0,,1/1300,1,0.0,0.0,,,2.0,,
20673,20673,0ufo_AhJ2jU,Canon,Canon EOS 60D,100.0,50.0,,1/2000,0,0.0,0.0,,,2.0,0.0,1.0
20693,20693,rEHuLF3jWjQ,SONY,ILCE-6500,4000.0,,,1/4000,1,1.0,2.0,,,2.0,,
20699,20699,RDuy3-ztfWM,,,,,,,1,,,,,,,
20701,20701,PexhZ5-3Gb0,,,,,,,1,,,,,,,
20719,20719,Ae2WpHjXXcc,,,,,,,1,,,,,,,
20723,20723,euDwebrFAWk,,,,,,,1,,,,,,,
20730,20730,NCb50hjk-pQ,,,,,,,1,,,,,,,
20731,20731,oDLui_B3IPk,,,,,,,1,,,,,,,
20734,20734,pcPu1xUanrM,,,,,,,1,,,,,,,
20741,20741,hFU3FJfVycM,SONY,ILCE-7R,640.0,,,10,1,1.0,1.0,,,0.0,,
20744,20744,yho1aq2aqwc,NORITSU KOKI,QSS-32_33,,,,,1,,,,,,,
20746,20746,UrSfqbv4TBM,,,,,,,0,,,,,,,
20747,20747,XqaGEEXKLok,DJI,FC330,281.0,,2.8,1/25,1,0.0,0.0,0.0,0.0,1.0,,
20749,20749,KZv7w34tluA,,,,,,,0,,,,,,,
20751,20751,1UF27kmDDg0,SONY,ILCE-7M2,3200.0,24.0,,20,0,1.0,2.0,,,0.0,0.0,0.0
20762,20762,aDIXIp1UFeU,,,,,,,1,,,,,,,
20773,20773,QpIayO5KIRE,SONY,ILCE-6300,800.0,,,1/500,0,1.0,1.0,,,2.0,,
20786,20786,BeyPCfMj3ts,Canon,Canon EOS 7D Mark II,3200.0,,,1/200,1,1.0,2.0,,,1.0,,
20792,20792,A8iLzX6OddM,,,,,,,1,,,,,,,
20800,20800,Dpo2Z7WgxIk,,,,,,,1,,,,,,,
20804,20804,H3O615WG6wA,,,,,,,1,,,,,,,
20809,20809,MXj8mrLXWKY,,,,,,,1,,,,,,,
20818,20818,47Ro8G_N7Vo,Canon,Canon EOS 5D Mark III,500.0,,,1/100,1,1.0,1.0,,,1.0,,
20822,20822,z5k9m2plcqk,,,,,,,0,,,,,,,
20823,20823,-TQUERQGUZ8,,,,,,,1,,,,,,,
20827,20827,d1J56ZSXv4w,,,,,,,1,,,,,,,
20837,20837,Q3sxsoUpT0E,,,,,,,0,,,,,,,
20850,20850,ellyLSXQ5wg,,,,,,,1,,,,,,,
20858,20858,uwEt4grBcdo,,,,,,,1,,,,,,,
20859,20859,GDn_IXaA12U,,,,,,,0,,,,,,,
20874,20874,t7LHEPiHpIY,,,,,,,1,,,,,,,
20881,20881,XDPk8ndzNho,,,,,,,0,,,,,,,
20882,20882,PYiSLzXb9gs,,,,,,,1,,,,,,,
20892,20892,hie_GRfI-ms,Canon,A1,200.0,50.0,,,0,0.0,0.0,,,,0.0,1.0
20893,20893,TMMFoVRhAYs,Apple,iPhone 8 Plus,,4.0,1.8,1/30,0,,,0.0,0.0,1.0,0.0,0.0
20898,20898,tghRzdAADXE,SONY,ILCE-6500,100.0,0.0,,1.6,1,0.0,0.0,,,0.0,,
20905,20905,aM7AvUbFk0k,,,,,,,1,,,,,,,
20906,20906,7o1lRegtJEs,Canon,Canon EOS 1100D,100.0,50.0,,1/25,1,0.0,0.0,,,1.0,0.0,1.0
20920,20920,fEgwf6BE920,,,,,,,1,,,,,,,
20934,20934,XW5BbnQ1I5w,Canon,Canon EOS 7D,,113.0,5.6,1/160,1,,,1.0,1.0,1.0,1.0,2.0
20952,20952,8gosYCzEDOc,,,,,,,0,,,,,,,
20953,20953,5ZmEd6QRqiU,,,,,,,0,,,,,,,
20962,20962,k1hbfag2na0,,,,,,,0,,,,,,,
20974,20974,KPCXuBucEps,,,,,,,0,,,,,,,
20978,20978,bObS-mRCPuc,,,,,,,0,,,,,,,
20986,20986,Qj20ZHLmVis,NIKON CORPORATION,NIKON Z 7,64.0,,,1/2500,1,0.0,0.0,,,2.0,,
20996,20996,xp5kA-OYA3A,,,,,,,0,,,,,,,
21005,21005,AKW2gWJC9mM,Nikon,D5500,,,,,0,,,,,,,
21025,21025,k2LOUyGIips,,,,,,,0,,,,,,,
21027,21027,Bhu8QK-QeyA,,,,,,,0,,,,,,,
21043,21043,UvmlwpcnGhU,Canon,EOS 6D,,,,,1,,,,,,,
21047,21047,MhLjFJi3fRY,,,,,,,1,,,,,,,
21050,21050,bsXHwvrK_4w,,,,,,,1,,,,,,,
21065,21065,NYgRKk1lKJs,,,,,,,0,,,,,,,
21066,21066,RujHm96SGHU,,,,,,,1,,,,,,,
21085,21085,DuObvMLmc8M,Nikon,D7100,,,,,1,,,,,,,
21088,21088,tE7HjfSVn9c,,,,,,,1,,,,,,,
21106,21106,O8Ez4YZ49Mo,NIKON CORPORATION,NIKON D7100,,50.0,2.8,,1,,,0.0,0.0,,0.0,1.0
21114,21114,jzCmSH6en5c,,A7Sii,,,,,0,,,,,,,
21118,21118,BL8BGEQtxic,,,,,,,0,,,,,,,
21133,21133,8YRrnjZq4aY,,,,,,,1,,,,,,,
21148,21148,C7IPacQtf6Q,,,,,,,1,,,,,,,
